date,market,treatment_arm,wave,treatment_start_day,day_index,post,days_since_treatment,base_price_eur,price_uplift_pct,price_eur,currency,fx_rate,price_local,bookings,revenue_eur,sessions,cr_checkout_to_sale,marketing_spend_eur,ltv_eur,churn_rate,gdp_per_capita,week_of_year,day_of_week,is_weekend
2024-01-14,BE,control,0,0,14,0,0,89.0,0.0,89.0,EUR,0.9945,88.51,182,16198.0,6211,0.0293,58.18,369.06,0.07,46000,2,6,1
2024-01-15,BE,control,0,0,15,0,0,89.0,0.0,89.0,EUR,1.003,89.26,160,14240.0,4678,0.0342,66.22,375.46,0.0649,46000,3,0,0
2024-01-16,BE,control,0,0,16,0,0,89.0,0.0,89.0,EUR,1.0116,90.04,153,13617.0,4403,0.0347,68.68,377.43,0.0601,46000,3,1,0
2024-01-17,BE,control,0,0,17,0,0,89.0,0.0,89.0,EUR,1.0015,89.13,161,14329.0,5000,0.0322,69.78,374.33,0.0555,46000,3,2,0
2024-01-18,BE,control,0,0,18,0,0,89.0,0.0,89.0,EUR,0.9979,88.82,150,13350.0,5121,0.0293,54.27,374.1,0.058,46000,3,3,0
2024-01-19,BE,control,0,0,19,0,0,89.0,0.0,89.0,EUR,0.9984,88.86,147,13083.0,5183,0.0284,66.68,353.53,0.0652,46000,3,4,0
2024-01-20,BE,control,0,0,20,0,0,89.0,0.0,89.0,EUR,1.0018,89.16,169,15041.0,4763,0.0355,69.55,366.1,0.081,46000,3,5,1
2024-01-21,BE,control,0,0,21,0,0,89.0,0.0,89.0,EUR,0.999,88.91,159,14151.0,5010,0.0317,58.5,363.14,0.0699,46000,3,6,1
2024-01-22,BE,control,0,0,22,0,0,89.0,0.0,89.0,EUR,0.9932,88.39,143,12727.0,4452,0.0321,54.24,378.32,0.0586,46000,4,0,0
2024-01-23,BE,control,0,0,23,0,0,89.0,0.0,89.0,EUR,1.0043,89.38,133,11837.0,4848,0.0274,52.49,376.56,0.0691,46000,4,1,0
2024-01-24,BE,control,0,0,24,0,0,89.0,0.0,89.0,EUR,0.9974,88.77,138,12282.0,4763,0.029,69.37,372.84,0.0571,46000,4,2,0
2024-01-25,BE,control,0,0,25,0,0,89.0,0.0,89.0,EUR,1.006,89.54,147,13083.0,4747,0.031,62.24,369.81,0.0606,46000,4,3,0
2024-01-26,BE,control,0,0,26,0,0,89.0,0.0,89.0,EUR,0.9913,88.22,160,14240.0,4562,0.0351,58.12,375.7,0.068,46000,4,4,0
2024-01-27,BE,control,0,0,27,0,0,89.0,0.0,89.0,EUR,1.0002,89.02,181,16109.0,5820,0.0311,64.7,365.64,0.0754,46000,4,5,1
2024-01-28,BE,control,0,0,28,0,0,89.0,0.0,89.0,EUR,1.0112,90.0,164,14596.0,4826,0.034,58.03,371.51,0.06,46000,4,6,1
2024-01-29,BE,control,0,0,29,0,0,89.0,0.0,89.0,EUR,1.0022,89.19,160,14240.0,5083,0.0315,64.54,375.68,0.0672,46000,5,0,0
2024-01-30,BE,control,0,0,30,0,0,89.0,0.0,89.0,EUR,0.9963,88.67,155,13795.0,4835,0.0321,72.2,366.27,0.0632,46000,5,1,0
2024-01-31,BE,control,0,0,31,0,0,89.0,0.0,89.0,EUR,0.9982,88.84,158,14062.0,5583,0.0283,56.66,372.8,0.0644,46000,5,2,0
2024-02-01,BE,control,0,0,32,0,0,89.0,0.0,89.0,EUR,1.0108,89.96,165,14685.0,4615,0.0358,58.07,352.37,0.0658,46000,5,3,0
2024-02-02,BE,control,0,0,33,0,0,89.0,0.0,89.0,EUR,0.9865,87.8,157,13973.0,4855,0.0323,65.78,367.37,0.0655,46000,5,4,0
2024-02-03,BE,control,0,0,34,0,0,89.0,0.0,89.0,EUR,0.9955,88.6,175,15575.0,5555,0.0315,51.65,366.88,0.068,46000,5,5,1
2024-02-04,BE,control,0,0,35,0,0,89.0,0.0,89.0,EUR,0.9935,88.42,168,14952.0,5046,0.0333,58.77,378.34,0.0619,46000,5,6,1
2024-02-05,BE,control,0,0,36,0,0,89.0,0.0,89.0,EUR,0.9937,88.44,154,13706.0,4140,0.0372,56.01,360.81,0.0594,46000,6,0,0
2024-02-06,BE,control,0,0,37,0,0,89.0,0.0,89.0,EUR,1.0018,89.16,154,13706.0,5232,0.0294,51.58,378.49,0.0642,46000,6,1,0
2024-02-07,BE,control,0,0,38,0,0,89.0,0.0,89.0,EUR,0.9935,88.42,135,12015.0,4460,0.0303,64.12,392.53,0.061,46000,6,2,0
2024-02-08,BE,control,0,0,39,0,0,89.0,0.0,89.0,EUR,1.0064,89.57,144,12816.0,4992,0.0288,66.23,372.81,0.0696,46000,6,3,0
2024-02-09,BE,control,0,0,40,0,0,89.0,0.0,89.0,EUR,1.0073,89.65,146,12994.0,4465,0.0327,50.22,374.88,0.0591,46000,6,4,0
2024-02-10,BE,control,0,0,41,0,0,89.0,0.0,89.0,EUR,0.994,88.46,150,13350.0,5197,0.0289,56.23,367.07,0.0703,46000,6,5,1
2024-02-11,BE,control,0,0,42,0,0,89.0,0.0,89.0,EUR,1.0023,89.2,151,13439.0,3996,0.0378,59.44,376.23,0.0665,46000,6,6,1
2024-02-12,BE,control,0,0,43,0,0,89.0,0.0,89.0,EUR,0.9961,88.65,135,12015.0,3926,0.0344,57.16,349.78,0.0585,46000,7,0,0
2024-02-13,BE,control,0,0,44,0,0,89.0,0.0,89.0,EUR,0.9886,87.98,145,12905.0,4362,0.0332,56.19,364.02,0.0721,46000,7,1,0
2024-02-14,BE,control,0,0,45,0,0,89.0,0.0,89.0,EUR,0.9948,88.54,145,12905.0,4588,0.0316,60.2,370.92,0.0685,46000,7,2,0
2024-02-15,BE,control,0,0,46,0,0,89.0,0.0,89.0,EUR,1.0111,89.99,139,12371.0,4459,0.0312,69.18,372.43,0.0768,46000,7,3,0
2024-02-16,BE,control,0,0,47,0,0,89.0,0.0,89.0,EUR,1.0076,89.68,151,13439.0,5054,0.0299,66.68,368.06,0.0687,46000,7,4,0
2024-02-17,BE,control,0,0,48,0,0,89.0,0.0,89.0,EUR,1.0033,89.3,162,14418.0,4643,0.0349,62.27,364.63,0.0611,46000,7,5,1
2024-02-18,BE,control,0,0,49,0,0,89.0,0.0,89.0,EUR,0.9988,88.9,166,14774.0,4881,0.034,59.41,364.94,0.064,46000,7,6,1
2024-02-19,BE,control,0,0,50,0,0,89.0,0.0,89.0,EUR,1.0093,89.83,151,13439.0,3800,0.0397,60.63,382.85,0.0628,46000,8,0,0
2024-02-20,BE,control,0,0,51,0,0,89.0,0.0,89.0,EUR,1.0132,90.18,158,14062.0,5685,0.0278,60.4,373.21,0.0573,46000,8,1,0
2024-02-21,BE,control,0,0,52,0,0,89.0,0.0,89.0,EUR,0.9942,88.49,140,12460.0,5006,0.028,66.32,378.29,0.0586,46000,8,2,0
2024-02-22,BE,control,0,0,53,0,0,89.0,0.0,89.0,EUR,1.0159,90.41,151,13439.0,4937,0.0306,53.99,370.07,0.063,46000,8,3,0
2024-02-23,BE,control,0,0,54,0,0,89.0,0.0,89.0,EUR,1.0019,89.17,157,13973.0,4497,0.0349,53.96,376.07,0.0558,46000,8,4,0
2024-02-24,BE,control,0,0,55,0,0,89.0,0.0,89.0,EUR,0.9965,88.69,182,16198.0,5960,0.0305,49.39,367.67,0.0664,46000,8,5,1
2024-02-25,BE,control,0,0,56,0,0,89.0,0.0,89.0,EUR,1.0113,90.01,170,15130.0,5200,0.0327,67.29,360.44,0.0687,46000,8,6,1
2024-02-26,BE,control,0,0,57,0,0,89.0,0.0,89.0,EUR,1.0053,89.47,164,14596.0,4931,0.0333,59.07,364.23,0.0726,46000,9,0,0
2024-02-27,BE,control,0,0,58,0,0,89.0,0.0,89.0,EUR,1.0003,89.03,159,14151.0,4094,0.0388,63.46,371.49,0.0667,46000,9,1,0
2024-02-28,BE,control,0,0,59,0,0,89.0,0.0,89.0,EUR,1.0021,89.19,157,13973.0,4843,0.0324,53.55,362.68,0.0741,46000,9,2,0
2024-02-29,BE,control,0,0,60,0,0,89.0,0.0,89.0,EUR,1.0034,89.3,165,14685.0,4639,0.0356,59.98,367.38,0.0568,46000,9,3,0
2024-03-01,BE,control,0,0,61,0,0,89.0,0.0,89.0,EUR,1.0074,89.66,162,14418.0,5351,0.0303,67.76,368.73,0.0626,46000,9,4,0
2024-03-02,BE,control,0,0,62,0,0,89.0,0.0,89.0,EUR,0.9983,88.85,185,16465.0,5581,0.0331,58.62,368.3,0.0677,46000,9,5,1
2024-03-03,BE,control,0,0,63,0,0,89.0,0.0,89.0,EUR,0.9889,88.01,182,16198.0,6253,0.0291,65.02,368.76,0.062,46000,9,6,1
2024-03-04,BE,control,0,0,64,0,0,89.0,0.0,89.0,EUR,0.9901,88.12,165,14685.0,4989,0.0331,63.03,369.92,0.0628,46000,10,0,0
2024-03-05,BE,control,0,0,65,0,0,89.0,0.0,89.0,EUR,0.9971,88.75,154,13706.0,5248,0.0293,58.32,360.4,0.0679,46000,10,1,0
2024-03-06,BE,control,0,0,66,0,0,89.0,0.0,89.0,EUR,1.0095,89.85,166,14774.0,5230,0.0317,53.0,366.03,0.0724,46000,10,2,0
2024-03-07,BE,control,0,0,67,0,0,89.0,0.0,89.0,EUR,1.0125,90.11,155,13795.0,5144,0.0301,56.62,368.56,0.0652,46000,10,3,0
2024-03-08,BE,control,0,0,68,0,0,89.0,0.0,89.0,EUR,0.989,88.02,171,15219.0,5944,0.0288,56.97,367.88,0.0683,46000,10,4,0
2024-03-09,BE,control,0,0,69,0,0,89.0,0.0,89.0,EUR,0.9913,88.23,182,16198.0,5646,0.0322,63.13,367.81,0.0634,46000,10,5,1
2024-03-10,BE,control,0,0,70,0,0,89.0,0.0,89.0,EUR,1.0035,89.31,175,15575.0,4404,0.0397,68.77,375.23,0.0701,46000,10,6,1
2024-03-11,BE,control,0,0,71,0,0,89.0,0.0,89.0,EUR,0.9954,88.59,159,14151.0,4501,0.0353,63.34,376.15,0.0748,46000,11,0,0
2024-03-12,BE,control,0,0,72,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,167,14863.0,5130,0.0325,53.7,369.53,0.0611,46000,11,1,0
2024-03-13,BE,control,0,0,73,0,0,89.0,0.0,89.0,EUR,0.9916,88.26,155,13795.0,4550,0.0341,63.42,362.59,0.0649,46000,11,2,0
2024-03-14,BE,control,0,0,74,0,0,89.0,0.0,89.0,EUR,1.0016,89.14,161,14329.0,5239,0.0307,61.91,370.99,0.0649,46000,11,3,0
2024-03-15,BE,control,0,0,75,0,0,89.0,0.0,89.0,EUR,1.003,89.27,173,15397.0,6156,0.0281,58.4,381.23,0.0616,46000,11,4,0
2024-03-16,BE,control,0,0,76,0,0,89.0,0.0,89.0,EUR,1.0207,90.84,191,16999.0,5670,0.0337,53.22,356.92,0.0651,46000,11,5,1
2024-03-17,BE,control,0,0,77,0,0,89.0,0.0,89.0,EUR,0.9973,88.76,175,15575.0,5563,0.0315,54.63,369.05,0.0537,46000,11,6,1
2024-03-18,BE,control,0,0,78,0,0,89.0,0.0,89.0,EUR,0.9973,88.76,149,13261.0,4239,0.0351,76.29,377.28,0.0695,46000,12,0,0
2024-03-19,BE,control,0,0,79,0,0,89.0,0.0,89.0,EUR,0.998,88.82,131,11659.0,3687,0.0355,57.0,372.73,0.0637,46000,12,1,0
2024-03-20,BE,control,0,0,80,0,0,89.0,0.0,89.0,EUR,0.9874,87.88,133,11837.0,4115,0.0323,51.22,366.63,0.0683,46000,12,2,0
2024-03-21,BE,control,0,0,81,0,0,89.0,0.0,89.0,EUR,1.0087,89.77,151,13439.0,4352,0.0347,57.59,368.17,0.0656,46000,12,3,0
2024-03-22,BE,control,0,0,82,0,0,89.0,0.0,89.0,EUR,1.0041,89.36,167,14863.0,5399,0.0309,59.35,386.44,0.0586,46000,12,4,0
2024-03-23,BE,control,0,0,83,0,0,89.0,0.0,89.0,EUR,1.0094,89.83,183,16287.0,6776,0.027,55.73,378.23,0.0724,46000,12,5,1
2024-03-24,BE,control,0,0,84,0,0,89.0,0.0,89.0,EUR,0.9928,88.36,170,15130.0,6449,0.0264,68.73,366.97,0.0699,46000,12,6,1
2024-03-25,BE,control,0,0,85,0,0,89.0,0.0,89.0,EUR,1.0075,89.67,143,12727.0,5071,0.0282,66.57,366.05,0.0569,46000,13,0,0
2024-03-26,BE,control,0,0,86,0,0,89.0,0.0,89.0,EUR,1.0062,89.55,164,14596.0,5804,0.0283,52.01,367.78,0.0791,46000,13,1,0
2024-03-27,BE,control,0,0,87,0,0,89.0,0.0,89.0,EUR,0.9972,88.75,170,15130.0,5238,0.0325,53.81,391.57,0.0738,46000,13,2,0
2024-03-28,BE,control,0,0,88,0,0,89.0,0.0,89.0,EUR,1.0015,89.13,156,13884.0,4791,0.0326,69.2,360.24,0.0576,46000,13,3,0
2024-03-29,BE,control,0,0,89,0,0,89.0,0.0,89.0,EUR,1.0024,89.21,142,12638.0,4497,0.0316,62.95,367.75,0.0723,46000,13,4,0
2024-03-30,BE,control,0,0,90,0,0,89.0,0.0,89.0,EUR,0.9942,88.49,172,15308.0,5855,0.0294,54.18,369.23,0.0716,46000,13,5,1
2024-03-31,BE,control,0,0,91,0,0,89.0,0.0,89.0,EUR,0.9933,88.4,170,15130.0,4761,0.0357,58.13,378.06,0.0619,46000,13,6,1
2024-04-01,BE,control,0,0,92,0,0,89.0,0.0,89.0,EUR,1.0123,90.1,156,13884.0,4485,0.0348,60.9,365.02,0.0713,46000,14,0,0
2024-04-02,BE,control,0,0,93,0,0,89.0,0.0,89.0,EUR,1.0041,89.36,157,13973.0,5611,0.028,56.84,363.9,0.0637,46000,14,1,0
2024-04-03,BE,control,0,0,94,0,0,89.0,0.0,89.0,EUR,0.985,87.66,151,13439.0,4969,0.0304,56.11,371.15,0.0747,46000,14,2,0
2024-04-04,BE,control,0,0,95,0,0,89.0,0.0,89.0,EUR,0.9981,88.83,165,14685.0,5849,0.0282,59.22,364.02,0.0549,46000,14,3,0
2024-04-05,BE,control,0,0,96,0,0,89.0,0.0,89.0,EUR,0.9984,88.86,167,14863.0,6683,0.025,53.77,376.13,0.0668,46000,14,4,0
2024-04-06,BE,control,0,0,97,0,0,89.0,0.0,89.0,EUR,0.9977,88.79,174,15486.0,5591,0.0311,60.65,368.36,0.0663,46000,14,5,1
2024-04-07,BE,control,0,0,98,0,0,89.0,0.0,89.0,EUR,0.9874,87.87,182,16198.0,6124,0.0297,53.14,382.34,0.0733,46000,14,6,1
2024-04-08,BE,control,0,0,99,0,0,89.0,0.0,89.0,EUR,1.0053,89.47,171,15219.0,5611,0.0305,59.49,365.62,0.0642,46000,15,0,0
2024-04-09,BE,control,0,0,100,0,0,89.0,0.0,89.0,EUR,0.9915,88.24,162,14418.0,5038,0.0322,52.92,361.35,0.0532,46000,15,1,0
2024-04-10,BE,control,0,0,101,0,0,89.0,0.0,89.0,EUR,0.9867,87.82,156,13884.0,4946,0.0315,63.82,367.5,0.0611,46000,15,2,0
2024-04-11,BE,control,0,0,102,0,0,89.0,0.0,89.0,EUR,1.0002,89.01,158,14062.0,4720,0.0335,63.45,374.17,0.0618,46000,15,3,0
2024-04-12,BE,control,0,0,103,0,0,89.0,0.0,89.0,EUR,1.0002,89.02,178,15842.0,5183,0.0343,63.23,362.34,0.0613,46000,15,4,0
2024-04-13,BE,control,0,0,104,0,0,89.0,0.0,89.0,EUR,1.006,89.53,182,16198.0,6108,0.0298,56.95,372.49,0.0699,46000,15,5,1
2024-04-14,BE,control,0,0,105,0,0,89.0,0.0,89.0,EUR,0.9938,88.45,171,15219.0,4674,0.0366,50.92,363.48,0.0765,46000,15,6,1
2024-04-15,BE,control,0,0,106,0,0,89.0,0.0,89.0,EUR,0.9982,88.84,154,13706.0,4490,0.0343,62.16,371.31,0.0773,46000,16,0,0
2024-04-16,BE,control,0,0,107,0,0,89.0,0.0,89.0,EUR,1.0142,90.26,162,14418.0,5318,0.0305,61.54,363.7,0.077,46000,16,1,0
2024-04-17,BE,control,0,0,108,0,0,89.0,0.0,89.0,EUR,0.9979,88.82,173,15397.0,5948,0.0291,62.6,380.85,0.0631,46000,16,2,0
2024-04-18,BE,control,0,0,109,0,0,89.0,0.0,89.0,EUR,0.9859,87.75,178,15842.0,5124,0.0347,58.0,361.87,0.0611,46000,16,3,0
2024-04-19,BE,control,0,0,110,0,0,89.0,0.0,89.0,EUR,0.9958,88.62,174,15486.0,6566,0.0265,59.13,367.47,0.064,46000,16,4,0
2024-04-20,BE,control,0,0,111,0,0,89.0,0.0,89.0,EUR,1.0153,90.36,192,17088.0,5235,0.0367,63.19,378.23,0.0581,46000,16,5,1
2024-04-21,BE,control,0,0,112,0,0,89.0,0.0,89.0,EUR,0.9938,88.45,192,17088.0,5777,0.0332,64.47,369.31,0.0566,46000,16,6,1
2024-04-22,BE,control,0,0,113,0,0,89.0,0.0,89.0,EUR,0.9915,88.24,169,15041.0,4802,0.0352,61.89,367.2,0.062,46000,17,0,0
2024-04-23,BE,control,0,0,114,0,0,89.0,0.0,89.0,EUR,0.9947,88.53,165,14685.0,4684,0.0352,65.36,355.43,0.0647,46000,17,1,0
2024-04-24,BE,control,0,0,115,0,0,89.0,0.0,89.0,EUR,1.0033,89.3,164,14596.0,5532,0.0296,51.81,371.66,0.0699,46000,17,2,0
2024-04-25,BE,control,0,0,116,0,0,89.0,0.0,89.0,EUR,0.9968,88.72,155,13795.0,4694,0.033,62.75,366.61,0.0658,46000,17,3,0
2024-04-26,BE,control,0,0,117,0,0,89.0,0.0,89.0,EUR,0.9915,88.24,138,12282.0,4057,0.034,65.08,363.76,0.0703,46000,17,4,0
2024-04-27,BE,control,0,0,118,0,0,89.0,0.0,89.0,EUR,0.9898,88.09,171,15219.0,4898,0.0349,59.2,369.92,0.0604,46000,17,5,1
2024-04-28,BE,control,0,0,119,0,0,89.0,0.0,89.0,EUR,1.0017,89.16,165,14685.0,5389,0.0306,56.5,376.91,0.0761,46000,17,6,1
2024-04-29,BE,control,0,0,120,0,0,89.0,0.0,89.0,EUR,1.01,89.89,138,12282.0,4421,0.0312,69.83,365.05,0.0421,46000,18,0,0
2024-04-30,BE,control,0,0,121,0,0,89.0,0.0,89.0,EUR,0.9902,88.12,155,13795.0,4283,0.0362,60.11,356.53,0.0697,46000,18,1,0
2024-05-01,BE,control,0,0,122,0,0,89.0,0.0,89.0,EUR,1.0166,90.48,163,14507.0,4475,0.0364,52.2,368.48,0.0725,46000,18,2,0
2024-05-02,BE,control,0,0,123,0,0,89.0,0.0,89.0,EUR,0.9932,88.4,178,15842.0,5335,0.0334,64.37,359.98,0.0744,46000,18,3,0
2024-05-03,BE,control,0,0,124,0,0,89.0,0.0,89.0,EUR,0.9941,88.47,182,16198.0,5245,0.0347,57.47,379.24,0.0706,46000,18,4,0
2024-05-04,BE,control,0,0,125,0,0,89.0,0.0,89.0,EUR,1.0128,90.14,184,16376.0,5637,0.0326,67.51,358.74,0.062,46000,18,5,1
2024-05-05,BE,control,0,0,126,0,0,89.0,0.0,89.0,EUR,0.9842,87.6,178,15842.0,5775,0.0308,76.29,366.83,0.07,46000,18,6,1
2024-05-06,BE,control,0,0,127,0,0,89.0,0.0,89.0,EUR,1.0046,89.41,151,13439.0,4062,0.0372,55.51,364.56,0.0685,46000,19,0,0
2024-05-07,BE,control,0,0,128,0,0,89.0,0.0,89.0,EUR,1.0009,89.08,162,14418.0,5215,0.0311,56.57,369.64,0.0611,46000,19,1,0
2024-05-08,BE,control,0,0,129,0,0,89.0,0.0,89.0,EUR,0.9899,88.1,153,13617.0,4582,0.0334,60.27,378.53,0.079,46000,19,2,0
2024-05-09,BE,control,0,0,130,0,0,89.0,0.0,89.0,EUR,0.9955,88.6,155,13795.0,4133,0.0375,63.92,375.98,0.0729,46000,19,3,0
2024-05-10,BE,control,0,0,131,0,0,89.0,0.0,89.0,EUR,0.9983,88.85,173,15397.0,6120,0.0283,51.98,372.93,0.0608,46000,19,4,0
2024-05-11,BE,control,0,0,132,0,0,89.0,0.0,89.0,EUR,0.9824,87.43,190,16910.0,5816,0.0327,58.99,370.87,0.0716,46000,19,5,1
2024-05-12,BE,control,0,0,133,0,0,89.0,0.0,89.0,EUR,0.9992,88.93,182,16198.0,5890,0.0309,57.24,372.97,0.0607,46000,19,6,1
2024-05-13,BE,control,0,0,134,0,0,89.0,0.0,89.0,EUR,1.0045,89.4,164,14596.0,4700,0.0349,60.16,351.57,0.0692,46000,20,0,0
2024-05-14,BE,control,0,0,135,0,0,89.0,0.0,89.0,EUR,0.9987,88.89,167,14863.0,4997,0.0334,64.12,387.27,0.0649,46000,20,1,0
2024-05-15,BE,control,0,0,136,0,0,89.0,0.0,89.0,EUR,0.9999,88.99,162,14418.0,5900,0.0275,55.89,376.58,0.0747,46000,20,2,0
2024-05-16,BE,control,0,0,137,0,0,89.0,0.0,89.0,EUR,1.0002,89.02,182,16198.0,5018,0.0363,65.29,356.68,0.0689,46000,20,3,0
2024-05-17,BE,control,0,0,138,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,200,17800.0,6557,0.0305,62.79,367.26,0.0566,46000,20,4,0
2024-05-18,BE,control,0,0,139,0,0,89.0,0.0,89.0,EUR,0.9862,87.77,196,17444.0,6078,0.0322,58.29,369.46,0.0814,46000,20,5,1
2024-05-19,BE,control,0,0,140,0,0,89.0,0.0,89.0,EUR,0.9853,87.69,190,16910.0,5870,0.0324,65.13,365.59,0.0619,46000,20,6,1
2024-05-20,BE,control,0,0,141,0,0,89.0,0.0,89.0,EUR,1.0017,89.15,153,13617.0,5677,0.0269,64.45,375.24,0.068,46000,21,0,0
2024-05-21,BE,control,0,0,142,0,0,89.0,0.0,89.0,EUR,0.9985,88.87,157,13973.0,4752,0.033,61.43,375.11,0.0646,46000,21,1,0
2024-05-22,BE,control,0,0,143,0,0,89.0,0.0,89.0,EUR,1.0016,89.14,158,14062.0,4950,0.0319,57.98,359.92,0.0608,46000,21,2,0
2024-05-23,BE,control,0,0,144,0,0,89.0,0.0,89.0,EUR,1.0103,89.92,152,13528.0,4943,0.0307,66.57,368.91,0.0701,46000,21,3,0
2024-05-24,BE,control,0,0,145,0,0,89.0,0.0,89.0,EUR,0.9914,88.24,162,14418.0,5278,0.0307,65.17,365.76,0.0632,46000,21,4,0
2024-05-25,BE,control,0,0,146,0,0,89.0,0.0,89.0,EUR,0.9988,88.9,169,15041.0,5098,0.0331,52.88,354.49,0.0682,46000,21,5,1
2024-05-26,BE,control,0,0,147,0,0,89.0,0.0,89.0,EUR,1.0147,90.31,177,15753.0,5697,0.0311,60.47,370.06,0.0562,46000,21,6,1
2024-05-27,BE,control,0,0,148,0,0,89.0,0.0,89.0,EUR,0.9835,87.53,170,15130.0,5779,0.0294,61.99,378.71,0.0592,46000,22,0,0
2024-05-28,BE,control,0,0,149,0,0,89.0,0.0,89.0,EUR,0.9941,88.48,164,14596.0,4839,0.0339,70.05,355.85,0.055,46000,22,1,0
2024-05-29,BE,control,0,0,150,0,0,89.0,0.0,89.0,EUR,1.0053,89.47,161,14329.0,4680,0.0344,56.86,360.56,0.0647,46000,22,2,0
2024-01-01,BG,control,0,0,1,0,0,89.0,0.0,89.0,BGN,1.9584,174.3,97,8633.0,2756,0.0238,32.08,242.72,0.0893,12000,1,0,0
2024-01-02,BG,control,0,0,2,0,0,89.0,0.0,89.0,BGN,1.9669,175.05,117,10413.0,2857,0.0276,39.52,224.24,0.0881,12000,1,1,0
2024-01-03,BG,control,0,0,3,0,0,89.0,0.0,89.0,BGN,1.967,175.06,125,11125.0,3487,0.023,44.32,231.93,0.0867,12000,1,2,0
2024-01-04,BG,control,0,0,4,0,0,89.0,0.0,89.0,BGN,1.9567,174.15,114,10146.0,3135,0.0272,37.67,234.83,0.0893,12000,1,3,0
2024-01-05,BG,control,0,0,5,0,0,89.0,0.0,89.0,BGN,1.9589,174.34,99,8811.0,2727,0.0246,33.85,242.1,0.0812,12000,1,4,0
2024-01-06,BG,control,0,0,6,0,0,89.0,0.0,89.0,BGN,1.9599,174.43,110,9790.0,3155,0.0221,40.46,228.77,0.0865,12000,1,5,1
2024-01-07,BG,control,0,0,7,0,0,89.0,0.0,89.0,BGN,1.9479,173.36,96,8544.0,2602,0.0209,37.46,225.68,0.0943,12000,1,6,1
2024-01-08,BG,control,0,0,8,0,0,89.0,0.0,89.0,BGN,1.9562,174.1,94,8366.0,2193,0.0289,42.39,231.38,0.0872,12000,2,0,0
2024-01-09,BG,control,0,0,9,0,0,89.0,0.0,89.0,BGN,1.9747,175.75,90,8010.0,2491,0.0222,36.33,240.27,0.0766,12000,2,1,0
2024-01-10,BG,control,0,0,10,0,0,89.0,0.0,89.0,BGN,1.9702,175.35,134,11926.0,3682,0.0259,36.78,228.64,0.0862,12000,2,2,0
2024-01-11,BG,control,0,0,11,0,0,89.0,0.0,89.0,BGN,1.9543,173.93,121,10769.0,3223,0.0267,31.79,222.36,0.0814,12000,2,3,0
2024-01-12,BG,control,0,0,12,0,0,89.0,0.0,89.0,BGN,1.9598,174.42,117,10413.0,3011,0.0234,40.55,217.67,0.0921,12000,2,4,0
2024-01-13,BG,control,0,0,13,0,0,89.0,0.0,89.0,BGN,1.9695,175.29,91,8099.0,2408,0.0249,39.23,220.23,0.0926,12000,2,5,1
2024-01-14,BG,control,0,0,14,0,0,89.0,0.0,89.0,BGN,1.9643,174.82,96,8544.0,2802,0.027,35.12,236.92,0.0767,12000,2,6,1
2024-01-15,BG,control,0,0,15,0,0,89.0,0.0,89.0,BGN,1.9678,175.13,97,8633.0,2485,0.0266,40.65,227.44,0.0961,12000,3,0,0
2024-01-16,BG,control,0,0,16,0,0,89.0,0.0,89.0,BGN,1.9652,174.9,113,10057.0,2756,0.0251,43.98,225.14,0.0811,12000,3,1,0
2024-01-17,BG,control,0,0,17,0,0,89.0,0.0,89.0,BGN,1.9621,174.63,126,11214.0,3124,0.0265,39.01,224.27,0.1025,12000,3,2,0
2024-01-18,BG,control,0,0,18,0,0,89.0,0.0,89.0,BGN,1.9584,174.3,98,8722.0,2641,0.0258,40.95,230.68,0.0896,12000,3,3,0
2024-01-19,BG,control,0,0,19,0,0,89.0,0.0,89.0,BGN,1.9483,173.4,97,8633.0,2862,0.0241,40.97,228.08,0.08,12000,3,4,0
2024-01-20,BG,control,0,0,20,0,0,89.0,0.0,89.0,BGN,1.9668,175.05,107,9523.0,3243,0.0284,35.06,227.81,0.0809,12000,3,5,1
2024-01-21,BG,control,0,0,21,0,0,89.0,0.0,89.0,BGN,1.9578,174.24,90,8010.0,2518,0.0264,48.1,240.79,0.0928,12000,3,6,1
2024-01-22,BG,control,0,0,22,0,0,89.0,0.0,89.0,BGN,1.9439,173.01,106,9434.0,2706,0.0223,37.99,242.3,0.0869,12000,4,0,0
2024-01-23,BG,control,0,0,23,0,0,89.0,0.0,89.0,BGN,1.9547,173.97,100,8900.0,2569,0.027,42.5,217.12,0.0892,12000,4,1,0
2024-01-24,BG,control,0,0,24,0,0,89.0,0.0,89.0,BGN,1.9684,175.19,98,8722.0,2775,0.0248,42.95,232.62,0.1029,12000,4,2,0
2024-01-25,BG,control,0,0,25,0,0,89.0,0.0,89.0,BGN,1.9412,172.77,94,8366.0,2726,0.0254,39.32,223.79,0.0844,12000,4,3,0
2024-01-26,BG,control,0,0,26,0,0,89.0,0.0,89.0,BGN,1.9499,173.54,113,10057.0,2942,0.026,42.3,228.01,0.0905,12000,4,4,0
2024-01-27,BG,control,0,0,27,0,0,89.0,0.0,89.0,BGN,1.9613,174.56,105,9345.0,3059,0.0244,40.86,232.47,0.1014,12000,4,5,1
2024-01-28,BG,control,0,0,28,0,0,89.0,0.0,89.0,BGN,1.9738,175.67,105,9345.0,2799,0.0296,34.2,228.3,0.0922,12000,4,6,1
